3D X, 3D Y, 3D Z, Normal X, Normal Y, Normal Z
-81.0003559980601,159.702563979299,713.584575564576,0.665536403656006,0.377462357282639,0.74147766828537
-80.7671635542124,159.633399441477,713.315190913835,0.665432870388031,0.377465903759003,0.741420924663544
-80.8843586836069,159.820089594999,713.745749824487,0.665298581123352,0.377467334270477,0.741363048553467
-80.6280568037241,159.683311712584,713.570148571918,0.664831638336182,0.377458035945892,0.741753399372101
-80.3835728559702,159.319824388985,712.699974009555,0.664599895477295,0.377501845359802,0.741727411746979
-80.1512654218882,159.321762214595,712.667766854252,0.664138913154602,0.377640157938004,0.741368770599365
-79.9793293867319,159.518645944342,713.394695032167,0.662752151489258,0.378109037876129,0.739634037017822
-79.6896031294077,159.673911727166,713.565580759248,0.662469267845154,0.378190755844116,0.739483296871185
-79.6097615156382,159.390313152439,712.91646021049,0.662214875221252,0.378228455781937,0.739813983440399
-79.4771855268687,159.298992756805,712.730873963726,0.661596596240997,0.378226578235626,0.740018546581268
-79.1751988325327,159.169996378828,712.270222920146,0.66144859790802,0.378208428621292,0.739769995212555
-79.0726597700327,159.158861038462,712.15775150421,0.661222219467163,0.378192842006683,0.73913562297821
-78.7882130537241,158.884135229058,711.726888728056,0.660552322864532,0.378178477287292,0.73807567358017
-78.4715855512827,158.816382235594,711.333775886374,0.660366833209991,0.378183931112289,0.737708866596222
-78.275616923353,158.604419228305,711.127472463899,0.660096883773804,0.378199696540833,0.737228035926819
-78.0881550703257,158.566250617096,711.034193478838,0.659351706504822,0.378229826688766,0.735697865486145
-77.7957051191538,158.489887079765,710.710855634118,0.659160673618317,0.378239065408707,0.735432028770447
-77.5840199384897,158.37529265323,710.530687685772,0.658894002437592,0.378243118524551,0.73508608341217
-77.4118702802866,158.239763939248,710.272012502654,0.658186376094818,0.378255575895309,0.734219014644623
-77.1093266401499,158.138536712589,709.873870937466,0.658000409603119,0.378247022628784,0.733937859535217
-76.8825123701304,158.027604759276,709.620337905291,0.657735884189606,0.378231585025787,0.733498632907867
-76.7491581831187,157.957246482918,709.519224370952,0.657020211219788,0.378166794776917,0.732185900211334
-76.4026005659312,157.981658304199,709.56918593914,0.65690016746521,0.378137677907944,0.731921255588531
-76.2244389448374,157.495507343386,708.421688953481,0.656792938709259,0.378049731254578,0.731755375862122
-76.0918782148569,157.248154160069,707.717676812369,0.656502544879913,0.377778351306915,0.73010790348053
-75.8860676679819,157.060374769902,707.053751179855,0.656384885311127,0.377725034952164,0.729479134082794
-75.7911580000132,157.045103778279,707.031379895907,0.656207263469696,0.377684563398361,0.728268444538116
-75.6129277143687,156.961571307111,706.934022140234,0.655765652656555,0.377618253231049,0.726462781429291
-75.4459584150522,156.913631021903,706.644441660025,0.655677676200867,0.377607136964798,0.726170659065247
-75.3436558637827,156.750863702385,706.263437724064,0.655534207820892,0.377598017454147,0.725956916809082
-75.2198994550913,156.616359727706,706.154234422366,0.6551833152771,0.377635806798935,0.724883198738098
-75.1125538740366,156.573893154544,705.98301820542,0.655103981494904,0.377675652503967,0.724605977535248
-75.0329106245249,156.350315919539,705.732357728176,0.655010461807251,0.377779901027679,0.72425365447998
-74.973859110853,156.251713152917,705.752787563167,0.654791533946991,0.378079891204834,0.723441421985626
-74.9189045820444,156.178345671945,705.660303751505,0.654744148254395,0.378185331821442,0.723267555236816
-74.8854954633921,155.994259992697,705.500946844982,0.654689252376556,0.378336012363434,0.723049819469452
-74.817853251478,155.748850138608,705.37144457451,0.654562532901764,0.378804981708527,0.722590923309326
-74.6942646894663,155.602347761316,705.171713087299,0.654530107975006,0.378912508487701,0.722411155700684
-74.7300312910288,155.488632859926,704.919322869901,0.654494285583496,0.379047214984894,0.722104609012604
-74.6659443769663,155.316225522424,704.765328328577,0.654404044151306,0.379318863153458,0.721183955669403
-74.648534098646,155.192257484747,704.527452022195,0.654391944408417,0.379376083612442,0.720947980880737
-74.6292088422983,155.113733223742,704.292781019784,0.654367983341217,0.379407078027725,0.720596671104431
-74.5030033979624,154.799235650062,703.686863297171,0.654242336750031,0.379331290721893,0.719726085662842
-74.3664143476694,154.736880289316,703.27899028329,0.65418803691864,0.379275768995285,0.71935498714447
-74.3516743574351,154.585264399068,702.807476105443,0.654113233089447,0.379192590713501,0.718724250793457
-74.2248738203257,154.430437453724,702.524388011911,0.653931438922882,0.379064857959747,0.71679675579071
-74.1408436689585,154.373095505243,702.201336575525,0.653892874717712,0.379038333892822,0.716419041156769
-74.095799723646,154.35249504123,702.0269682127,0.653813421726227,0.378999680280685,0.715884745121002
-74.0535862837046,154.337042241489,702.150675774378,0.653659641742706,0.378890872001648,0.714842796325684
-73.9550221357554,154.323606607378,702.062489361536,0.653625011444092,0.378883391618729,0.714721918106079
-73.9580967817515,154.406071082174,702.107949269519,0.653567910194397,0.378897309303284,0.71464878320694
-73.8987934980601,154.209926432962,702.018518296049,0.653417825698853,0.378993928432465,0.714741349220276
-73.7791417036265,154.156937260639,701.804561223988,0.653376698493958,0.37901970744133,0.714683711528778
-73.8307240400522,154.024784201167,701.623899156184,0.653335630893707,0.379047632217407,0.714535892009735
-73.654637614271,153.835740812658,701.265774139817,0.65315842628479,0.379112422466278,0.713819682598114
-73.5582631025522,153.684777051546,701.001999732077,0.65311735868454,0.379121392965317,0.713545799255371
-73.510464945814,153.642614374307,700.687583084725,0.653045535087585,0.379130452871323,0.713119626045227
-73.565152445814,153.669734861028,700.92660908219,0.652959525585175,0.379151195287704,0.711829841136932
-73.4997837934702,153.709651558306,700.873628856611,0.652941048145294,0.379151970148087,0.711712777614594
-73.5718357954233,153.760252562863,700.935427634055,0.652929723262787,0.379146039485931,0.711647808551788
-73.5057576093882,153.676338625067,700.897250322148,0.652875602245331,0.379126936197281,0.711989641189575
-73.4811757002085,153.618804969171,700.684492641041,0.652873277664185,0.379124611616135,0.711980938911438
-73.480695048353,153.583844852615,700.499112700161,0.652871191501617,0.379122942686081,0.711887717247009
-73.4342320356577,153.402133280845,700.276212761544,0.652862727642059,0.379134953022003,0.711298227310181
-73.3912556562632,153.334067744255,700.032344057458,0.652858972549438,0.379138320684433,0.711082518100739
-73.3991291914194,153.248501148624,699.759965856126,0.652855277061462,0.379147261381149,0.710757076740265
-73.345311442396,153.048501801444,699.485459949221,0.652852594852448,0.379181981086731,0.709760725498199
-73.3292668256968,153.075171732954,699.547135418027,0.65289980173111,0.379201322793961,0.709473371505737
-73.2201130781382,152.600324806882,698.495095909595,0.653029084205627,0.379235982894897,0.709228157997131
-73.2841008100718,152.322461625546,697.956515061341,0.653423547744751,0.379299253225327,0.707552373409271
-73.3065922651499,152.138386202912,697.364377535851,0.653479278087616,0.37931165099144,0.707016944885254
-73.3783162031382,152.318947716907,697.651674034037,0.65351814031601,0.379303634166718,0.705910384654999
-73.3423283491343,152.256808753892,697.745608344733,0.653601050376892,0.37925136089325,0.704826414585114
-73.3271077070444,152.287362409893,697.549178935261,0.653634548187256,0.379223227500916,0.704756319522858
-73.4715702924937,152.238018785892,697.44100126329,0.653691411018372,0.379197716712952,0.704864382743835
-73.422086039564,152.112152115773,697.321834252883,0.653857290744781,0.379147350788116,0.704611420631409
-73.4763691816538,152.123422509517,697.107546662607,0.653910994529724,0.379146069288254,0.704471528530121
-73.5247013960093,152.001143032013,696.924979663533,0.653985023498535,0.379161208868027,0.704256117343903
-73.5753453169077,151.9443776593,697.01767262213,0.654206156730652,0.379236161708832,0.703581690788269
-73.5921605024546,151.871626529369,696.914312306949,0.654269754886627,0.379274725914001,0.703472554683685
-73.7215626630991,151.891942801723,696.930625362208,0.654365003108978,0.379348635673523,0.703361332416534
-73.7510655317515,151.775176850303,696.990401993162,0.654596030712128,0.379550874233246,0.703340232372284
-73.8450215254038,151.791455799557,696.883151419859,0.654656231403351,0.379606127738953,0.703319311141968
-73.9636128339976,151.63705553485,696.928566445777,0.654739618301392,0.379699140787125,0.703290283679962
-73.9310810957163,151.51885385953,696.889683541635,0.65496289730072,0.379984855651855,0.70321387052536
-73.976529398939,151.505284768337,696.743478385778,0.655016601085663,0.380052030086517,0.703159034252167
-74.0901539716929,151.476852849683,696.777599283795,0.65507698059082,0.38013568520546,0.703061759471893
-74.0576908979624,151.278078973523,696.678992718641,0.655255675315857,0.380376607179642,0.702803730964661
-74.0241063032358,151.154271593878,696.499644872989,0.655289173126221,0.380435794591904,0.70271497964859
-74.1938908491343,151.12004080662,696.442280184779,0.655356585979462,0.380506992340088,0.702565789222717
-74.097264567396,151.005187218803,696.302801723814,0.655459344387054,0.38061910867691,0.702045917510986
-74.1898548994272,150.953154731408,696.066087918381,0.655489206314087,0.380633890628815,0.701902806758881
-74.121320048353,150.974874736911,695.988553663792,0.65550309419632,0.380636841058731,0.701688587665558
-74.1811955366343,150.915461797936,696.054085930585,0.655613720417023,0.380622178316116,0.701092541217804
-74.1143238935679,150.931200536563,695.895394933858,0.655628442764282,0.380610972642899,0.701004266738892
-74.2455571088999,150.959760630473,695.952225495389,0.655657052993774,0.380590587854385,0.70092910528183
-74.1702778730601,150.836357471885,695.773185191101,0.655690133571625,0.380509495735168,0.700908303260803
-74.1576588545054,150.80864531708,695.50605535932,0.655705273151398,0.380488663911819,0.700817406177521
-74.1959355268687,150.773306298827,695.269176283365,0.655725240707397,0.380463063716888,0.700637698173523
-74.1298039350718,150.539557337696,694.976426670744,0.655767440795898,0.380405783653259,0.699747085571289
-74.1532566938608,150.464801598512,694.715247515251,0.655775845050812,0.380406886339188,0.699467301368713
-74.1428959760874,150.300509725663,694.417352789489,0.655791997909546,0.380427211523056,0.699076890945435
-74.0515187177866,150.122122604036,694.160701769408,0.655807495117188,0.380511105060577,0.697927355766296
-74.0675099287241,150.052834701465,693.926111477055,0.655819833278656,0.380541682243347,0.697622537612915
-74.0827382002085,150.050163042399,694.073681124624,0.655761420726776,0.380593448877335,0.697221040725708
-73.9603474531382,149.686646945366,693.511585588087,0.655480563640594,0.380906671285629,0.696698367595673
-73.9077351484507,149.722890628893,693.523855250699,0.655373454093933,0.380994528532028,0.696442723274231
-73.7942097578257,149.398386671546,692.788882093616,0.655273854732513,0.381087005138397,0.696190178394318
-73.8028080854624,149.317497729314,692.81773869056,0.655151724815369,0.381183534860611,0.694330096244812
-73.7609913740366,149.318136665562,692.733133155434,0.655147671699524,0.381185799837112,0.694077014923096
-73.7747929487437,149.299456053557,692.687775680095,0.655138790607452,0.381187051534653,0.693670749664307
-73.7252324018687,149.248294560522,692.687041168228,0.65506911277771,0.381186127662659,0.693527221679688
-73.7377446088999,149.278950635613,692.681014497668,0.655054986476898,0.3811896443367,0.693479001522064
-73.7280857954233,149.280229097917,692.648657617443,0.655030965805054,0.381204605102539,0.693448841571808
-73.6964390669077,149.252223524561,692.734909905041,0.654989540576935,0.381249755620956,0.693382441997528
-73.665265360853,149.283712942955,692.666940230791,0.654971361160278,0.381268292665482,0.693394660949707
-73.6807377729624,149.301891486037,692.738266490152,0.654943108558655,0.381288141012192,0.693382322788239
-73.6882374677866,149.303720236117,692.898747428233,0.654894232749939,0.381333410739899,0.693490862846375
-73.6587117109507,149.338892562728,692.816771594976,0.654875636100769,0.381349563598633,0.693545281887054
-73.6735203657358,149.331480306876,693.004518414588,0.654848754405975,0.381393551826477,0.69361412525177
-73.6129811201304,149.302271564936,693.071203324698,0.654735922813416,0.381524085998535,0.693938136100769
-73.6789143476694,149.292696780782,693.04968164233,0.654722154140472,0.381570398807526,0.693985939025879
-73.6048100385874,149.181041914058,693.054661901444,0.654694080352783,0.381665259599686,0.694077491760254
-73.5861027631968,149.096993611054,693.165404066648,0.654617190361023,0.382026612758636,0.694053828716278
-73.5898487959116,149.095369530965,693.24919902419,0.654591202735901,0.382137954235077,0.694056510925293
-73.547704020521,149.061599432667,693.329495347461,0.654548585414886,0.382309883832932,0.694097638130188
-73.639386454603,148.956397445274,693.685402274333,0.654517233371735,0.382879585027695,0.694312870502472
-73.6696675214976,148.976614133923,693.884592177484,0.654517889022827,0.383048355579376,0.694453001022339
-73.7077229414194,148.748953283536,693.873987653255,0.654561519622803,0.383314460515976,0.694693744182587
-73.8249638471812,148.730378601061,694.256432137082,0.654705941677094,0.38406366109848,0.695193588733673
-74.0305607710093,148.622204340769,694.521838200983,0.65479302406311,0.384297639131546,0.695329487323761
-74.1531193647593,148.284274312343,694.135673932944,0.654967725276947,0.384636610746384,0.695540189743042
-74.399136820814,148.245201554228,694.632425568305,0.655617117881775,0.385645598173141,0.695647597312927
-74.8257191572397,148.242507255079,695.029290217101,0.655824899673462,0.385897278785706,0.695711672306061
-75.0147297773569,147.784574373437,694.605807951653,0.656192421913147,0.386289060115814,0.695893704891205
-75.4720662031382,147.867303698578,695.298615555991,0.657384037971497,0.387318670749664,0.696301639080048
-76.1476262006968,147.870226720943,695.772547515524,0.657740116119385,0.387573480606079,0.696472406387329
-76.5124867353647,147.495470626926,695.320025468075,0.65833967924118,0.387927353382111,0.696756720542908
-77.1147053632944,147.551506574161,696.081655220948,0.660231709480286,0.389002501964569,0.697619259357452
-77.9908574018687,147.574242342056,696.539867185232,0.660757720470428,0.389262795448303,0.697852790355682
-78.5915425214976,147.165471116048,696.208715519952,0.661610782146454,0.389651536941528,0.698197901248932
-79.4156620893687,147.280135565977,697.007723082949,0.664243698120117,0.390782743692398,0.699336528778076
-80.4424870405405,147.259724707595,697.375831908872,0.66493034362793,0.391059041023254,0.699627220630646
-81.2749073896616,146.893687449896,697.142338134425,0.665983736515045,0.391449362039566,0.700003027915955
-82.1210072431772,146.829227834179,697.632546431936,0.669279873371124,0.392511576414108,0.701314449310303
-83.431248942396,146.887799096934,697.97872810367,0.670115351676941,0.392741411924362,0.701525032520294
-84.4140904340952,146.61008699,697.802201099492,0.671321332454681,0.39302784204483,0.701822519302368
-85.3453419599741,146.462700753317,698.049078266032,0.675211131572723,0.393844127655029,0.702912569046021
1.98482008836572,-149.168750698366,7.56064032364375,0.675721824169159,0.393939256668091,0.703017354011536
-87.8189671430796,146.123987809668,697.621759416106,0.677267968654633,0.394168168306351,0.703078389167786
-88.9066899213999,146.050462687696,697.937492961681,0.68250584602356,0.394834011793137,0.703141331672668
-89.8658497724741,145.468642487027,698.082682133383,0.682986855506897,0.394859105348587,0.703250586986542
-91.6173603925913,145.83528750264,697.463716142917,0.684428155422211,0.394926935434341,0.703316748142242
-92.8214619550913,145.947528020169,697.848885786634,0.689194977283478,0.395000815391541,0.703605830669403
-94.4347355756968,146.052265377332,697.821676485323,0.690323173999786,0.3949815928936,0.703712046146393
-95.6702778730601,146.030334778088,697.71774583251,0.691870927810669,0.394902408123016,0.703939080238342
-96.7987873945444,146.007395197014,697.647113213157,0.696861088275909,0.39453786611557,0.705000996589661
-98.8035481367319,145.625117972935,697.60555356604,0.698035657405853,0.394413083791733,0.705106437206268
-99.7001698408335,146.296961694343,697.220141004758,0.69959819316864,0.394211143255234,0.705190300941467
-100.822171488783,146.305301084021,697.107271449198,0.704717755317688,0.393465876579285,0.705413341522217
-102.59036759474,145.964481538591,696.99086636498,0.705947041511536,0.393242090940475,0.705464005470276
-103.706754008314,146.737749545961,696.636218633975,0.707542777061462,0.392914026975632,0.705494046211243
-104.874646464369,146.80859185368,696.402586921452,0.712612748146057,0.391697078943253,0.705745100975037
-106.083417216322,147.172358342741,695.971276462241,0.713715076446533,0.391399949789047,0.705778300762177
-107.566510478041,147.264919922926,695.981494527693,0.715349912643433,0.390911191701889,0.705792009830475
-108.896069804212,147.551569901205,695.862028592154,0.720480144023895,0.38925889134407,0.70605331659317
1.98482008836572,-149.168750698366,7.56064032364375,0.721006810665131,0.389085382223129,0.706086695194244
-111.737057963392,148.3073001785,695.418609016923,0.722866773605347,0.388404875993729,0.706309676170349
-112.793034831068,148.409451832678,695.105381764783,0.728656768798828,0.386298328638077,0.707038700580597
-114.188245097181,148.776980524764,694.625027019296,0.729118227958679,0.386107712984085,0.70704174041748
-115.479817667982,149.084220715853,694.420773673798,0.73070365190506,0.385496228933334,0.707104504108429
-116.595959940931,149.163144131448,693.999671317488,0.735590636730194,0.383540630340576,0.707066178321838
1.98482008836572,-149.168750698366,7.56064032364375,0.736152112483978,0.383325487375259,0.707067131996155
-119.219090739271,149.927292833239,693.56552861508,0.737909317016602,0.382603585720062,0.707001805305481
-120.088872233412,149.96661613891,692.927024916176,0.743158042430878,0.38034451007843,0.707240223884583
-121.245450297376,150.178738440096,692.159246320128,0.743537783622742,0.380169153213501,0.707158088684082
-122.417355814955,150.454188986412,691.894531406492,0.744943380355835,0.379514664411545,0.706973135471344
-123.269337931654,150.559996633042,691.32899796234,0.749195158481598,0.377460807561874,0.705952048301697
1.98482008836572,-149.168750698366,7.56064032364375,0.749671041965485,0.377226501703262,0.705852270126343
-125.495694438001,151.412855006077,690.566969860226,0.751185178756714,0.376342833042145,0.705652236938477
-126.158658305189,151.4913646293,689.735065184382,0.755717515945435,0.373472541570663,0.705191910266876
-127.012891093275,151.851294645359,688.827881905499,0.755997955799103,0.373263090848923,0.705061376094818
-128.04308823683,152.315831879358,688.689006978944,0.75724333524704,0.372350037097931,0.704609513282776
-128.64285019972,152.373153974495,687.766411263881,0.760744214057922,0.369601964950562,0.703426122665405
1.98482008836572,-149.168750698366,7.56064032364375,0.761085629463196,0.369331896305084,0.703342139720917
-130.320218363783,153.559922209448,687.021198217703,0.762321829795837,0.368142366409302,0.70295238494873
-130.718228617689,153.606582351858,685.973423002166,0.765666425228119,0.36454826593399,0.702046990394592
1.98482008836572,-149.168750698366,7.56064032364375,0.765666425228119,0.36454826593399,0.702046990394592
-132.024731913587,154.948765616521,684.861821247135,0.766713738441467,0.363108336925507,0.701624393463135
-132.372571269056,155.085885058121,683.803854829098,0.76952064037323,0.358898013830185,0.700034201145172
1.98482008836572,-149.168750698366,7.56064032364375,0.76952064037323,0.358898013830185,0.700034201145172
-133.461896220228,156.32762103377,682.416912161087,0.770431220531464,0.357288748025894,0.699437499046326
-133.625790873548,156.535866151523,681.218677190129,0.77280867099762,0.352727055549622,0.697464466094971
1.98482008836572,-149.168750698366,7.56064032364375,0.77280867099762,0.352727055549622,0.697464466094971
-134.547513285658,157.854866823132,679.680917659872,0.77360612154007,0.350975811481476,0.696649789810181
-134.736829081556,158.224488223172,678.815998346608,0.775703430175781,0.346235454082489,0.694278538227081
1.98482008836572,-149.168750698366,7.56064032364375,0.775703430175781,0.346235454082489,0.694278538227081
